dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
wall24,Slight-Right-Turn,5,1.429610252380371,0,86573,9613,9145,2285,512464.60216008767,156934.595,0.17440533638000488,11531,61267040
thyroid_allbp,increased binding protein.,2,0.0563406944274902,0,1684,1198,565,263,1896.4296875,1001.3046875,0.0574185848236084,3906,2081
thyroid_allbp,increased binding protein.,3,0.3637058734893799,0,15370,7963,4748,829,15987.151692708334,9249.489583333334,0.07869720458984375,5469,43745
thyroid_allbp,increased binding protein.,5,10.04579257965088,0,480187,163774,118416,1696,675653.875415039,383135.2328125,0.11816167831420898,7564,8303633
analcatdata_creditscore,1,2,0.0067758560180664,0,174,61,28,28,141.0,51.0,0.006561994552612305,296,232
analcatdata_creditscore,1,3,0.0104899406433105,0,445,108,46,46,355.19444444444446,105.77777777777777,0.00748133659362793,408,1562
analcatdata_creditscore,1,5,0.0122935771942138,0,605,125,55,55,833.4006944444444,205.36111111111111,0.008522987365722656,505,27896
primary,1,2,0.0174722671508789,0,670,420,205,161,776.3396226415094,421.8301886792453,0.023419618606567383,1804,1432
primary,1,3,0.0761952400207519,0,4331,2267,1291,331,4804.751572327044,2210.4654088050315,0.04029560089111328,2834,24858
primary,1,5,0.5045876502990723,0,33441,14201,9988,803,46040.2115172956,22410.10597484277,0.04936075210571289,3763,3187368
breast_tissue_merged,car,2,0.0108168125152587,0,433,99,65,65,411.65277777777777,91.27777777777777,0.012445688247680664,902,667
breast_tissue_merged,car,3,0.0175857543945312,0,1057,152,103,103,929.4189814814815,126.23148148148148,0.01461648941040039,1051,7807
breast_tissue_merged,car,5,0.0205457210540771,0,1325,165,113,112,1223.253616898148,156.08680555555557,0.016066551208496094,1115,443704
pima,1,2,0.0145771503448486,0,424,419,213,182,423.5,421.0,0.01425027847290039,902,466
pima,1,3,0.063737154006958,0,3042,1453,990,408,3439.6666666666665,1804.0,0.022794008255004883,1639,4526
